created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Tue Sep 19 01:52:07 +0000 2023;1,70395E+18;membuat mobil listrik dengan harga terjangkau. Ini adalah langkah yang sangat positif dalam mendorong penggunaan kendaraan ramah lingkungan di Indonesia. Semoga ini dapat mempercepat transisi menuju transportasi berkelanjutan. #Hondalovers #MobilListrik #RamahLingkungan;0;0;0;0;in;1,67715E+18;1,70395E+18;abdulah_ba;https://twitter.com/abdulah_ba/status/1703950061179482436
Tue Sep 19 01:28:10 +0000 2023;1,70394E+18;Industri Kendaraan Listrik Terus Digenjot, Seberapa Besar Kontribusinya untuk Ekonomi Indonesia?: Luhut Binsar Pandjaitan mengatakan, pengembangan kendaraan listrik di Indonesia akan turut mendongkrak pertumbuhan ekonomi negara. https://t.co/iGtxqKIfWa https://t.co/yYBC9vz4dM;0;0;0;0;in;117686358;1,70394E+18;otosia;https://twitter.com/otosia/status/1703944035055092141
Tue Sep 19 00:26:56 +0000 2023;1,70393E+18;@doktermarket Sedangkan TKDN kendaraan listrik 40% diundur ke 2026, dan deposit nikel saprolite yg memiliki kadar nikel &gt 1,5% hanya bertahan 7 tahun, sementara untuk limonite (&lt 1,5%) 15 tahun. Stelah PLTU dan Nikel punah d Indonesia, Indonesia mau apa?;0;1;0;0;in;9,69752E+17;1,70393E+18;GerobakMilMul;https://twitter.com/GerobakMilMul/status/1703928625760965021
Mon Sep 18 23:48:31 +0000 2023;1,70392E+18;@VIVAcoid JANGAN KALAH SM JUBIR PKB DGN BBM GRATIS SE INDONESIA...MBOK GANJAR JANJI AKAN KASIH KENDARAAN LISTRIK GRATIS UTK SELURUH RAKYAT INDONESIA;0;0;0;0;in;1,69305E+18;1,70364E+18;akubingit_123;https://twitter.com/akubingit_123/status/1703918958855021021
Mon Sep 18 23:40:19 +0000 2023;1,70392E+18;@SINDOnews China batasi kendaraan listrik krn mau dikirim ke Indonesia;0;0;0;0;in;9,862E+17;1,70378E+18;arief_indriadi;https://twitter.com/arief_indriadi/status/1703916893256769619
Mon Sep 18 16:14:29 +0000 2023;1,7038E+18;PLN telah bekerja sama dengan produsen kendaraan listrik untuk membangun infrastruktur pengisian daya di seluruh Indonesia, mendorong penggunaan mobil ramah lingkungan. #PLNAkselerasiEBT https://t.co/46dyI6sDyV;0;0;0;1;in;1,59038E+18;1,7038E+18;abill_la;https://twitter.com/abill_la/status/1703804695494766866
Mon Sep 18 15:51:11 +0000 2023;1,7038E+18;Kadin menilai Indonesia bisa menggandeng sejumlah negara Amerika Latin dalam upaya mengembangkan ekosistem kendaraan listrik (EV). https://t.co/Af0PyP70DH;0;0;0;0;in;238091066;1,7038E+18;InvestorID;https://twitter.com/InvestorID/status/1703798834567299451
Mon Sep 18 09:10:00 +0000 2023;1,7037E+18;Pemerintah terus berupaya menggandeng investor untuk memperkuat ekosistem kendaraan listrik di Indonesia https://t.co/nMKQbjIImv;0;0;0;0;in;9,44181E+17;1,7037E+18;inewsdotid;https://twitter.com/inewsdotid/status/1703697870862602574
Mon Sep 18 09:10:00 +0000 2023;1,7037E+18;Pemerintah terus berupaya menggandeng investor untuk memperkuat ekosistem kendaraan listrik di Indonesia https://t.co/SyU2160Pxy;0;0;0;0;in;132078023;1,7037E+18;officialinews_;https://twitter.com/officialinews_/status/1703697870778478701
Mon Sep 18 08:07:23 +0000 2023;1,70368E+18;Rakyat indonesia tdk bisa dibodohi karena mereka skrg sudah susah malah dibuat susah.apalagi bila mereka beli kendaraan listrik banyak masalah besar akan menimpa mereka   https://t.co/TjpQQ7ckNY;0;0;0;0;in;131720346;1,70368E+18;jondivar;https://twitter.com/jondivar/status/1703682115118973177
Mon Sep 18 07:53:54 +0000 2023;1,70368E+18;SIMAK! Ini Peredaran Kendaraan Listrik di Indonesia Baru Mencapai 81 Ribu Unit https://t.co/iUFcOI0AnT;0;0;0;0;in;172677495;1,70368E+18;acepe01;https://twitter.com/acepe01/status/1703678718995247405
Mon Sep 18 07:48:19 +0000 2023;1,70368E+18;SIMAK! Ini Peredaran Kendaraan Listrik di Indonesia Baru Mencapai 81 Ribu Unit https://t.co/GyQzbOHmS1;0;0;0;0;in;1,43265E+18;1,70368E+18;PostingnewsId;https://twitter.com/PostingnewsId/status/1703677314800992441
Mon Sep 18 07:22:34 +0000 2023;1,70367E+18;Pelat nomor kendaraan listrik di Indonesia memiliki lis biru di bagian bawahnya, sebagai tanda khusus untuk mempermudah mengenalinya https://t.co/jUWCuR4Mx3;0;0;2;1;in;3042677100;1,70367E+18;KompasOtomotif;https://twitter.com/KompasOtomotif/status/1703670835314348239
Sun Sep 17 22:56:30 +0000 2023;1,70354E+18;Mendorong ekosistem ekonomi hijau Indonesia, seperti energi hijau dan carbon trading. Selain itu, Indonesia juga dapat berpartisipasi dalam mendorong ekosistem kendaraan listrik berbasis baterai dan ekonomi digital yang sustainable dan inklusif.;0;0;0;2;in;2907040202;1,70354E+18;Anggita_lung;https://twitter.com/Anggita_lung/status/1703543481594212792
Sun Sep 17 15:15:12 +0000 2023;1,70343E+18;Jokowi be like... Indonesia Raja Sawit No. 1 Di Dunia! Indonesia Raja Nikel, Ceria Percaya Diri Garap Baterai Kendaraan Listrik IBC: Arab Raja Minyak, Indonesia Raja Baterai Kendaraan Listrik Pengusaha Target Indonesia Jadi 'Raja Furnitur' Asia Tenggara pada 2027;0;0;0;0;in;1,31118E+18;1,70343E+18;ISalutem;https://twitter.com/ISalutem/status/1703427391455207566
Sun Sep 17 11:30:00 +0000 2023;1,70337E+18;Tren penjualan mobil listrik di Indonesia mengalami pertumbuhan yang signifikan. Pergerakan ini menandakan masyarakat semakin mencari kendaraan ramah lingkungan. Simak 10 mobil listrik yang populer pada semester awal tahun ini. #Infografis #CNNIndonesia https://t.co/ENrOEAXGQW https://t.co/bWV5VU4cKk;1;0;2;4;in;17128975;1,70337E+18;CNNIndonesia;https://twitter.com/CNNIndonesia/status/1703370717692080186
Sun Sep 17 05:27:01 +0000 2023;1,70328E+18;Ada pemirsa yang sudah beli kendaraan listrik? #hyundai #lg #baterai #selbaterai  Hyundai LG Indonesia Green Power Terima Kunjungan Presiden Joko Widodo di Pabrik Sel Baterai Pertama di Indonesia https://t.co/DfxHEY1oRX lewat @ipanase;0;0;0;0;in;100258807;1,70328E+18;ipanase;https://twitter.com/ipanase/status/1703279369085665784
Sun Sep 17 04:57:04 +0000 2023;1,70327E+18;Gagasan Pak Anis untuk menghadirkan keadilan bagi seluruh rakyat indonesia diantaranya: 2. Subsidi bagi kendaraan listrik untuk umum bukan kendaraan listrik untuk pribadi, https://t.co/QyjD19Znmw;0;0;0;0;in;4130168833;1,70327E+18;muh_saiful069;https://twitter.com/muh_saiful069/status/1703271831279702085
Sat Sep 16 03:06:57 +0000 2023;1,70288E+18;Menteri ESDM Arifin Tasrif membeberkan jumlah cadangan nikel di tengah rencana pemerintah menjadikan Indonesia sebagai pemain baterai kendaraan listrik. https://t.co/JH568J5cK2;0;0;0;0;in;135795460;1,70288E+18;detikfinance;https://twitter.com/detikfinance/status/1702881733606052078
Sat Sep 16 02:18:37 +0000 2023;1,70287E+18;Kabar bahagia nih, #SobatHP! Pemerintah melalui Kemenprin resmi mengeluarkan kebijakan perluasan penerima program subsidi pembelian motor listrik.Hal ini bertujuan u/ mempercepat pembangunan ekosistem kendaraan listrik di dalam negeri &amp  u/ mewujudkan Indonesia yang lebih bersih. https://t.co/CJeZ7Q58Hc;0;3;0;0;in;1,06439E+18;1,70287E+18;pthaleyorapower;https://twitter.com/pthaleyorapower/status/1702869568388297181
Fri Sep 15 14:10:18 +0000 2023;1,70269E+18;Terutama di sektor penting Indonesia seperti investasi baterai kendaraan listrik perusahaan CATL (Contemporary Amperex Technology Co. Limited) di sektor ekonomi hijau.;0;1;0;1;in;1,06115E+18;1,70269E+18;Kiyai_MarufAmin;https://twitter.com/Kiyai_MarufAmin/status/1702686282844119434
Fri Sep 15 11:38:20 +0000 2023;1,70265E+18;Luhut Pandjaitan: Adopsi Kendaraan Listrik Indonesia Masih Kalah Dibanding Negara Lain Termasuk Thailand Jakarta, 14 September 2023  𝗝𝗼𝗸𝗼𝘄𝗶 𝗣𝗿𝗼 𝗚𝗿𝗲𝗲𝗻 𝗘𝗻𝗲𝗿𝗴𝘆 https://t.co/Snan8PgwKi;0;0;0;5;in;1,40572E+18;1,70265E+18;KerjaHasil_id;https://twitter.com/KerjaHasil_id/status/1702648039419375896
Fri Sep 15 09:30:26 +0000 2023;1,70262E+18;Indonesia menjadi negara dengan cadangan nikel terbesar di dunia, tidak heran jika pemerintah punya ambisi besar menjadi pemain inti dalam ekosistem kendaraan listrik di pasar global.  Selengkapnya: https://t.co/OVqueEV2yj ___ #100kpjcom #Mobillistrik #Luhutbinsar https://t.co/7VyraF18zX;0;0;0;0;in;1,10279E+18;1,70262E+18;100kpjcom;https://twitter.com/100kpjcom/status/1702615851394805858
Fri Sep 15 08:10:00 +0000 2023;1,7026E+18;Pabrik tersebut ditujukan untuk memastikan ketersediaan baterai kendaraan listrik di Indonesia dan menekan ongkos produksi https://t.co/gOFK0yzA8t;0;0;0;0;in;132078023;1,7026E+18;officialinews_;https://twitter.com/officialinews_/status/1702595607624548473
Fri Sep 15 07:25:34 +0000 2023;1,70258E+18;Dengan polusi udara di Indonesia yang kian memburuk, ini momen yang tepat untuk kita beralih ke energi bersih. Salah satunya dengan menggunakan kendaraan berbasis listrik yang ramah lingkungan.   #PLN #PLNUntukIndonesia #HomeChargingPLN #ElectricVehicle;0;1;0;0;in;1,63261E+18;1,70258E+18;bskr_arie;https://twitter.com/bskr_arie/status/1702584426864288100
Fri Sep 15 07:25:33 +0000 2023;1,70258E+18;Dengan tumbuhnya pelanggan yang menggunakan home charging ini menjadi sinyal positif pertumbuhan kendaraan listrik di Indonesia.  #PLNAkselerasiEBT #PLNDukungEkosistemKBLBB #PLNElectrifyingYou;0;1;0;0;in;1,63261E+18;1,70258E+18;bskr_arie;https://twitter.com/bskr_arie/status/1702584424494494012
Fri Sep 15 06:59:26 +0000 2023;1,70258E+18;Ia menambahkan, pasokan tersebut bergantung pada pasokan bijih nikel Indonesia untuk produksi baterai kendaraan listrik (EV), namun penelitian ini harusnya dipimpin oleh Indonesia.;0;1;0;0;in;1,31338E+18;1,70258E+18;poskotanetwork;https://twitter.com/poskotanetwork/status/1702577851944579310
Fri Sep 15 06:58:41 +0000 2023;1,70258E+18;Indonesia dilaporkan telah meminta produsen mobil China Geely untuk mendukung produksi kendaraan listrik pada tahun 2025 atau 2026 mendatang, dan Geely kini telah menerima permintaan tersebut. https://t.co/Oo7aLs39A6;0;1;0;0;in;1,31338E+18;1,70258E+18;poskotanetwork;https://twitter.com/poskotanetwork/status/1702577660881441192
Fri Sep 15 06:22:57 +0000 2023;1,70257E+18;Presiden Joko Widodo berkunjung ke pabrik sel baterai kendaraan listrik di Kabupaten Karawang, Jawa Barat, Kamis (14/9/2023).  Kunjungan ini memperkuat kerjasama juga salah satu bentuk upaya memajukan industri mobil listrik di Indonesia.   Jangan lupa....Like, Comment &amp  Share https://t.co/mqpoZYQoXb;0;0;0;0;in;9,07811E+17;1,70257E+18;KreatifsultanId;https://twitter.com/KreatifsultanId/status/1702568667106701360
Fri Sep 15 04:53:33 +0000 2023;1,70255E+18;Kementerian Investasi/BKPM mencatat, PT Hyundai LG Indonesia (HLI) Green menjadi produsen baterai kendaraan listrik pertama dan terbesar di wilayah Asia Tenggara. https://t.co/rbW9p67JqB;0;0;0;0;in;8,74558E+17;1,70255E+18;validnewsid;https://twitter.com/validnewsid/status/1702546168914534786
Fri Sep 15 04:18:12 +0000 2023;1,70254E+18;Presiden Jokowi mengatakan bahwa pabrik tersebut merupakan bagian dari pembangunan ekosistem besar kendaraan listrik (EV) yang digaungkan pemerintah, dengan terbangunnya ekosistem besar tersebut, diharapkan Indonesia bisa masuk ke rantai pasok global kendaraan listrik.;0;1;0;0;in;3043246526;1,70254E+18;XinwenMetroTV;https://twitter.com/XinwenMetroTV/status/1702537272535748647
Fri Sep 15 03:39:09 +0000 2023;1,70253E+18;Pabrik Baterai Kendaraan Listrik Hyundai di Indonesia Beroperasi 2024 #Ramadan https://t.co/AaETAoXNb9 https://t.co/qYeXFQyl2t;0;0;1;3;in;41730943;1,70253E+18;VIVAcoid;https://twitter.com/VIVAcoid/status/1702527448704020670
Fri Sep 15 03:39:04 +0000 2023;1,70253E+18;Pabrik Baterai Kendaraan Listrik Hyundai di Indonesia Beroperasi 2024 https://t.co/htvBLYqKQI;0;0;1;0;in;1,10279E+18;1,70253E+18;100kpjcom;https://twitter.com/100kpjcom/status/1702527427279458624
Fri Sep 15 02:49:35 +0000 2023;1,70251E+18;Hyundai akan Tambah Investasi Kendaraan Listrik di Indonesia Jadi Rp46 Triliun https://t.co/fLhUZxzpY2;0;0;0;3;in;41730943;1,70251E+18;VIVAcoid;https://twitter.com/VIVAcoid/status/1702514972843262073
Fri Sep 15 02:28:02 +0000 2023;1,70251E+18;Menurut Presiden, pabrik tersebut merupakan bagian dari pembangunan ekosistem besar kendaraan listrik (EV) yang digaungkan pemerintah. Dengan terbangunnya ekosistem besar tersebut, diharapkan Indonesia bisa masuk ke rantai pasok global kendaraan listrik. https://t.co/FBZToIfSB2;0;1;0;0;in;1,31029E+18;1,70251E+18;Penjagajokowi1;https://twitter.com/Penjagajokowi1/status/1702509549230715110
Thu Sep 14 23:11:56 +0000 2023;1,70246E+18;Selidiki batterynya. Bahannya nyolong dari Indonesia  Eropa Selidiki Kendaraan Listrik China, Ada Apa? https://t.co/DXwd359sz5;0;0;1;2;in;1345745587;1,70246E+18;NikoAkmal;https://twitter.com/NikoAkmal/status/1702460197971845245
Thu Sep 14 13:40:44 +0000 2023;1,70232E+18;@jokowi Pak, tolong dibikin standarisasi utk baterai kendaraan bermotor. Ukuran fisik, kapasitas dan model colokan yg sama utk semua motor listrik di Indonesia, sehingga nanti apapun merk motornya batrenya bisa saling substitusi.;0;1;1;7;in;1,48913E+18;1,70227E+18;Anakailie13;https://twitter.com/Anakailie13/status/1702316450902593540
Thu Sep 14 13:34:33 +0000 2023;1,70231E+18;Meski begitu, peluang dan tantangan dalam pemanfaatan kendaraan listrik di Indonesia harys dikaji dari berbagai sektor agar menghasilkan kebijakan yang tepat untuk mewujudkan lingkungan yang lebih baik. #lestarimoerdijat #nasdem;0;1;0;0;in;2863276178;1,70231E+18;jatengambiria;https://twitter.com/jatengambiria/status/1702314895415611464
Thu Sep 14 13:34:32 +0000 2023;1,70231E+18;Pemerintah saat ini terus mendorong pengembangan ekosistem kendaraan listrik di Indonesia, termasuk menghadirkan berbagai insentif untuk mendukung pertumbuhannya. #lestarimoerdijat #nasdem https://t.co/iFIjVt8OGo;0;1;0;0;in;2863276178;1,70231E+18;jatengambiria;https://twitter.com/jatengambiria/status/1702314893024862670
Thu Sep 14 13:30:18 +0000 2023;1,70231E+18;Dengan terbangunnya ekosistem besar tersebut, diharapkan Indonesia bisa masuk ke rantai pasok global kendaraan listrik. https://t.co/PJwXdtD8Ut;0;0;1;2;in;23343960;1,70231E+18;kompascom;https://twitter.com/kompascom/status/1702313826665079174
Thu Sep 14 11:29:34 +0000 2023;1,70228E+18;@jokowi 📢 Pak @jokowi the best 🥰🔥 Optimis Indonesia akan menjadi game changer di kendaraan listrik kedepannya, dgn memperkuat ekosistem kendaraan listrik dan di bangunnya Pabrik sel baterai ini yg terbesar di Asia Tenggara.. #IndonesiaMaju Negara maju menuju Indonesia Emas ..💪🥰🔥;0;0;2;10;in;1,22023E+18;1,70227E+18;TJHoois;https://twitter.com/TJHoois/status/1702283442468364602
Thu Sep 14 10:58:48 +0000 2023;1,70228E+18;Menperin Agus Gumiwang Kartasasmita apresiasi industri smelter HPAL guna dukung kendaraan listrik di Indonesia https://t.co/NV9QAApBtv;0;0;0;1;in;86211642;1,70228E+18;KasanMulyono;https://twitter.com/KasanMulyono/status/1702275702845051032
Thu Sep 14 10:01:02 +0000 2023;1,70226E+18;PLN Unit Induk Distribusi (UID) Jakarta Raya mengembangkan konversi kendaraan listrik bernama 𝘌𝘭𝘦𝘤𝘵𝘳𝘪𝘤 𝘝𝘦𝘩𝘪𝘤𝘭𝘦 𝘊𝘰𝘯𝘷𝘦𝘳𝘴𝘪𝘰𝘯 (ELVIS) untuk mendukung pengurangan emisi karbon dan akselerasi energi bersih di Indonesia. https://t.co/CxZ2QxSO9x;0;25;8;2854;in;475624418;1,70226E+18;SahabatPLNJkt;https://twitter.com/SahabatPLNJkt/status/1702261165357982190
Thu Sep 14 10:00:39 +0000 2023;1,70226E+18;Indonesia sebagai salah satu negara dengan populasi terbesar di dunia, tengah mengambil langkah besar dalam mengembangkan industri kendaraan listrik.  Selengkapnya: https://t.co/Njm2TbQ35l ___ #100kpjcom #Vivacoid #Mobillistrik #Indonesia https://t.co/aKyIfwZF1w;0;0;0;0;in;1,10279E+18;1,70226E+18;100kpjcom;https://twitter.com/100kpjcom/status/1702261068859379976
Thu Sep 14 09:15:44 +0000 2023;1,70225E+18;Secara konkret program hilirasisi nikel agar bisa dimanfaatkan sebagai komponen sel baterai kendaraan listrik, yang akan mendatangkan banyak benefit bagi negara. Indonesia mempunyai cadangan nikel terbesar di dunia, ujar Pak @Dr_Moeldoko   #MoeldokoPenjagaNKRI https://t.co/ooCfEqWvrT;0;1;12;14;in;1,53919E+18;1,70225E+18;YuliSugiyanto06;https://twitter.com/YuliSugiyanto06/status/1702249764841312594
Thu Sep 14 09:02:03 +0000 2023;1,70225E+18;banyak bgt dukungan Bahlil Kawal Investasi dan pemerintah dapat konsisten menerapkan kebijakan tersebut agar memberikan kepastian kepada investor bahwa Indonesia adalah negara yang berpotensi sebagai produsen baterai kendaraan listrik terbesar di dunia #ProyekPetrokimia https://t.co/yw2sGYve5J;0;0;1;0;in;1,59922E+18;1,70225E+18;soulgirlll;https://twitter.com/soulgirlll/status/1702246321015656489
Thu Sep 14 08:35:53 +0000 2023;1,70224E+18;Indonesia adalah produsen nikel terbesar di dunia, Indonesia menyumbang sekitar 37% dari total dunia.  Komoditas ini merupakan bahan baku penting dalam pembuatan baterai pada industri kendaraan listrik (EV).  @Dr_Moeldoko  #MoeldokoPenjagaNKRI https://t.co/ZXfCuub5jm;0;1;8;10;in;1,10968E+18;1,70224E+18;VaniaCiprut;https://twitter.com/VaniaCiprut/status/1702239733219545164
Thu Sep 14 08:16:11 +0000 2023;1,70223E+18;Menko Marves, Luhut Binsar Pandjaitan mengungkapkan pihaknya tengah berdiskusi dengan raksasa kendaraan listrik asal China yakni BYD. Hal tersebut menyusul rencana perusahaan yang bakal berinvestasi di Indonesia.  https://t.co/Ly7Z0FTyX2;0;0;0;1;in;8,47373E+17;1,70223E+18;cnbcindonesia;https://twitter.com/cnbcindonesia/status/1702234778131677503
Thu Sep 14 05:55:33 +0000 2023;1,7022E+18;Utk wujudkan transportasi berkelanjutan di Asean, Pemerintah Indonesia komitmen melakukan Dekorbonisasi &amp  mendorong Pembiayaan Kreatif Sektor Transportasi.  Tranportasi publik &amp  kendaraan berbasis listrik sangat diperlukan utk menekan emisi.  #TransportasiUpdate #BudiKaryaSumadi https://t.co/zjhsizMp93;0;0;0;0;in;1,08731E+18;1,7022E+18;Jndrvl;https://twitter.com/Jndrvl/status/1702199387416588413
Thu Sep 14 05:15:26 +0000 2023;1,70219E+18;Pemerintah Indonesia berkomitmen melakukan Dekorbonisasi &amp  mendorong Pembiayaan Kreatif Sektor Transportasi bertujuan utk mewujudkan transportasi berkelanjutan di ASEAN.  Transportasi publik &amp  kendaraan listrik sgt perlu utk menekan emisi.  #TransportasiUpdate #BudiKaryaSumadi https://t.co/fYzzo5NsCu;0;0;0;0;in;1,08731E+18;1,70219E+18;Jndrvl;https://twitter.com/Jndrvl/status/1702189291710156818
Thu Sep 14 05:05:45 +0000 2023;1,70219E+18;Pemerintah Indonesia komitmen mewujudkan transportasi berkelanjutan di ASEAN. Hal ini merupakan upaya dari dekarbonisasi dan mendorong pembiayaan kreatif non APBN. Sekaligus mempromosikan kendaraan listrik yg menjadi kendaraan masa depan.  #TransportasiUpdate #BudiKaryaSumadi https://t.co/MQwUS8gY8o;0;0;0;0;in;1,37839E+18;1,70219E+18;Iluzvi;https://twitter.com/Iluzvi/status/1702186851443122529
Thu Sep 14 03:17:18 +0000 2023;1,70216E+18;"Motor BBM dan kendaraan listrik secara umum SAMA hanya berbeda di penggerak"" nya... pertanyaan saya kenapa harga motor BBM jauuuhh lebih mahal pada motor standart? Berbanding terbalik dgn MOBIL hhhh... Oh indahnya jadi konsumen di Indonesia!!!! 😅""";0;0;0;0;in;71965629;1,70216E+18;herosutanto;https://twitter.com/herosutanto/status/1702159561262821755
Thu Sep 14 00:39:08 +0000 2023;1,70212E+18;Nantinya kendaraan listrik yang masuk ke Indonesia regulasinya melalui 3 instansi pemerintahan. https://t.co/8T0WF6ZOJ3;0;1;1;2;in;23343960;1,70212E+18;kompascom;https://twitter.com/kompascom/status/1702119754620903929
Wed Sep 13 11:30:00 +0000 2023;1,70192E+18;Tren penjualan mobil listrik di Indonesia mengalami pertumbuhan yang signifikan. Pergerakan ini menandakan masyarakat semakin mencari kendaraan ramah lingkungan. Simak 10 mobil listrik yang populer pada semester awal tahun ini. #Infografis #CNNIndonesia https://t.co/ENrOEAYeGu https://t.co/99TWT7vCId;0;1;2;6;in;17128975;1,70192E+18;CNNIndonesia;https://twitter.com/CNNIndonesia/status/1701921163491058093
